coucode,casecode,indcode,ecorisk,dCi
4,33,29,0.0259983124928241,-0
4,33,30,0.00109384194403295,-0
4,33,31,0.00841241574749929,-0
4,33,32,0.00923460946433352,-0
4,33,33,0.526026046141676,0.814209536198861
4,33,34,0.0316540453393455,NaN
4,20,1,0.0324292034595857,-0
4,20,2,0.395324830847539,0.636039913131973
4,20,3,0.0116225254789268,-0
4,20,4,0.523344780164517,0.846
4,20,5,0.504010003524741,0.815364455792693
4,20,6,0.374956911382401,0.636563593050163
4,20,7,0.457248088638065,0.826747682238917
4,20,8,0.0675669594734348,-0
4,20,9,0.294141201570465,0.791988698383714
4,20,10,0.287230692941359,0.679598116024108
4,20,11,0.184649542826226,0.307588419593721
4,20,12,0.126782283684539,0.12583703776577
4,20,13,0.439721326010663,0.724655107622347
4,20,14,0.506255832807272,0.583353696602305
4,20,15,0.428043403588151,0.667099154336397
4,20,16,0.135331903393849,-0
4,20,17,0.0390379109931153,-0
4,20,18,0.600737972307693,0.807513696249472
4,20,19,0.15878522522417,0.24151747900458
4,20,20,0.159555481047253,0.23507689062363
4,20,21,0.00269550818499031,-0
4,20,22,0.264201247475418,0.381345146325387
4,20,23,0.321683254895096,-0
4,20,24,0.0174029948464984,-0
4,20,25,0.162832319591118,-0
4,20,26,0.04739612527569,-0
4,20,27,0.121839266920042,-0
4,20,28,0.0337369835657708,-0
4,20,29,0.0729140059992791,-0
4,20,30,0.00191367505154538,-0
4,20,31,0.00962409514104845,-0
4,20,32,0.0101883866426288,-0
4,20,33,0.033637817048757,-0
4,20,34,0.128592117637357,NaN
4,0,1,0.0555383027281082,-0
4,0,2,0.451326400444238,0.636039913131973
4,0,3,0.033861711830983,-0
4,0,4,0.587097626170977,0.846
4,0,5,0.526395753652351,0.815364455792693
4,0,6,0.429944672466409,0.636563593050163
4,0,7,0.518223737752839,0.826747682238917
4,0,8,0.125243760147166,-0
4,0,9,0.339947512773456,0.791988698383714
4,0,10,0.320316775805493,0.679598116024108
4,0,11,0.218233307500004,0.307588419593721
4,0,12,0.140071444625489,0.12583703776577
4,0,13,0.475204853707188,0.724655107622347
4,0,14,0.526398684825407,0.583353696602305
4,0,15,0.457227881473092,0.667099154336397
4,0,16,0.186308707519881,-0
4,0,17,0.0685231275441276,-0
4,0,18,0.638260145643841,0.807513696249472
4,0,19,0.224628085211414,0.24151747900458
4,0,20,0.2270312313699,0.23507689062363
4,0,21,0.864310583224976,0.879148465701802
4,0,22,0.386915046838133,0.61065627918456
4,0,23,0.38594787082343,-0
4,0,24,0.740541630620944,0.878724980635411
4,0,25,0.226458476045589,-0
4,0,26,0.0956171330855253,-0
4,0,27,0.195812290892907,-0
4,0,28,0.0666220740508892,-0
4,0,29,0.138230826997363,-0
4,0,30,0.00392060617546997,-0
4,0,31,0.0259574256438823,-0
4,0,32,0.0374603169671898,-0
4,0,33,0.649191234811466,0.814209536198861
4,0,34,0.219722119315222,NaN
5,21,1,0.0522536119911888,-0
5,21,2,0.0148217326178285,-0
5,21,3,0.0768811149282983,-0
5,21,4,0.00458162960018216,-0
5,21,5,0.0107866519068667,-0
5,21,6,0.0208449461133574,-0
5,21,7,0.0163747674349723,-0
5,21,8,0.0140423093977861,-0
5,21,9,0.0175553189232478,-0
5,21,10,0.0129376666656791,-0
5,21,11,0.0134387137440525,-0
5,21,12,0.00272046529699399,-0
5,21,13,0.00294468997430453,-0
5,21,14,0.00220349808777787,-0
5,21,15,0.00960691629986177,-0
5,21,16,0.0213002536458899,-0
5,21,17,0.00160784863968777,-0
5,21,18,0.0170711296857223,-0
5,21,19,0.025999973915503,-0
5,21,20,0.02599997374359,-0
5,21,21,0.727294534093234,0.899831255181385
5,21,22,0.0195715827842406,-0
5,21,23,0.0228738380124381,-0
5,21,24,0.0106431677961758,-0
5,21,25,0.0189342134306408,-0
5,21,26,0.00909633975457436,-0
5,21,27,0.0126542848025294,-0
5,21,28,0.0107820213012589,-0
5,21,29,0.0180053317682497,-0
5,21,30,0.00108035065218115,-0
5,21,31,0.000876237777990174,-0
5,21,32,6.24247996451333e-05,-0
5,21,33,0.00399129882821692,-0
5,21,34,5.30776866902727e-10,-0
5,22,1,0.000625800082108885,-0
5,22,2,0.01597942081784,-0
5,22,3,0.000392843230121231,-0
5,22,4,0.000441200072150094,-0
5,22,5,0.00172746387275013,-0
5,22,6,0.00278496384930971,-0
5,22,7,0.0223469549855745,-0
5,22,8,0.00324846379458521,-0
5,22,9,0.00881036272707481,-0
5,22,10,0.000892508396901914,-0
5,22,11,0.00197655392314933,-0
5,22,12,0.00124992146587588,-0
5,22,13,0.00123649297918194,-0
5,22,14,0.00444696732986638,-0
5,22,15,0.00258282283933353,-0
5,22,16,0.0021649459838734,-0
5,22,17,0.000288981548373535,-0
5,22,18,0.00668211619399928,-0
5,22,19,0.0039315429817981,-0
5,22,20,0.00393154300047815,-0
5,22,21,0.000406391299283548,-0
5,22,22,0.100121941239287,0.242101915421129
5,22,23,0.0109509996238566,-0
5,22,24,0.00267331095343681,-0
5,22,25,0.0107010326628062,-0
5,22,26,0.00171547857740861,-0
5,22,27,0.00328728171238435,-0
5,22,28,0.000832390193374444,-0
5,22,29,0.00408243216703519,-0
5,22,30,0.000273558738411062,-0
5,22,31,0.000507423157926068,-0
5,22,32,1.32601082407646e-05,-0
5,22,33,0.000841284844489087,-0
5,22,34,1.0835210506599e-10,-0
5,24,1,0.000255782847001229,-0
5,24,2,0.00615100197291785,-0
5,24,3,0.000199855482221567,-0
5,24,4,0.000311996146382554,-0
5,24,5,0.000684950432753295,-0
5,24,6,0.00127386556959419,-0
5,24,7,0.00867484780142413,-0
5,24,8,0.00105782368471874,-0
5,24,9,0.00238432658085008,-0
5,24,10,0.000270914028757785,-0
5,24,11,0.000426821900863295,-0
5,24,12,0.000418336531054719,-0
5,24,13,0.000210922325887042,-0
5,24,14,0.000137697068669951,-0
5,24,15,0.00131839487250085,-0
5,24,16,0.000588955654550416,-0
5,24,17,0.000102018230272338,-0
5,24,18,0.000969647209846602,-0
5,24,19,0.00129848471832994,-0
5,24,20,0.00129848471841998,-0
5,24,21,0.00070260049149462,-0
5,24,22,0.0011766553316811,-0
5,24,23,0.00216486069447031,-0
5,24,24,0.193072388784127,0.899804815146295
5,24,25,0.00909918339654014,-0
5,24,26,0.000496664154208237,-0
5,24,27,0.00110771738977855,-0
5,24,28,0.000281384061321055,-0
5,24,29,0.00221157823442153,-0
5,24,30,0.000128159047245502,-0
5,24,31,0.000104648362482807,-0
5,24,32,5.06391619448099e-06,-0
5,24,33,0.000251434427111286,-0
5,24,34,3.24931193063094e-11,-0
5,33,1,0.0060971633598027,-0
5,33,2,0.013448123877225,-0
5,33,3,0.00679815829834929,-0
5,33,4,0.00898473297260638,-0
5,33,5,0.01434180080701,-0
5,33,6,0.0233049018636107,-0
5,33,7,0.0161917473973555,-0
5,33,8,0.00998441907011627,-0
5,33,9,0.0088757316018141,-0
5,33,10,0.00534225938101196,-0
5,33,11,0.00520584305324545,-0
5,33,12,0.0025950376729692,-0
5,33,13,0.00892545081073226,-0
5,33,14,0.00133266672686672,-0
5,33,15,0.0136315494235907,-0
5,33,16,0.0240328095581344,-0
5,33,17,0.00166203060321823,-0
5,33,18,0.00709768781194908,-0
5,33,19,0.00922368391327777,-0
5,33,20,0.00922368384976324,-0
5,33,21,0.0423701616756446,-0
5,33,22,0.0138056827414079,-0
5,33,23,0.0106431021143557,-0
5,33,24,0.18649876596447,-0
5,33,25,0.0257920193243104,-0
5,33,26,0.0140961831567075,-0
5,33,27,0.0106825166025967,-0
5,33,28,0.0124358135213526,-0
5,33,29,0.0269100253439253,-0
5,33,30,0.00126066477182796,-0
5,33,31,0.0017090304117926,-0
5,33,32,5.72424061096033e-05,-0
5,33,33,0.735310249465861,0.899384547007133
5,33,34,4.04031919032377e-10,-0
5,20,1,0.0454645731850856,-0
5,20,2,0.353496314551787,0.0461554282357641
5,20,3,0.0200065646675646,-0
5,20,4,0.786934337083278,0.846
5,20,5,0.276799202427914,0.837238660271436
5,20,6,0.293665695127673,0.846
5,20,7,0.449251122503954,0.824584998670641
5,20,8,0.1148725005257,-0
5,20,9,0.34525518226821,0.846
5,20,10,0.0799536877842071,0.537442233518901
5,20,11,0.287383198259838,0.565092813216358
5,20,12,0.124508071546484,0.0752011151846427
5,20,13,0.51827966267964,0.63593278371794
5,20,14,0.499729523335512,0.520312465309264
5,20,15,0.375445112496512,0.627661235670826
5,20,16,0.0947998879388333,-0
5,20,17,0.00845208122787278,-0
5,20,18,0.526260383133676,0.761331653367212
5,20,19,0.306379970788975,0.383717087856785
5,20,20,0.328554346942147,0.430691903848312
5,20,21,0.015884381592726,-0
5,20,22,0.298519932257562,0.402616258577495
5,20,23,0.219493922005077,-0
5,20,24,0.0932433117094588,-0
5,20,25,0.181432523101568,-0
5,20,26,0.0652689621762765,-0
5,20,27,0.0770362760517547,-0
5,20,28,0.0364942838832567,-0
5,20,29,0.137431813011263,-0
5,20,30,0.00800811374088284,-0
5,20,31,0.00916183237284574,-0
5,20,32,0.000535596356794454,-0
5,20,33,0.0295207646006997,-0
5,20,34,2.70475009056526e-09,-0
5,0,1,0.104696931465187,-0
5,0,2,0.403896593837598,0.0461554282357641
5,0,3,0.104278536606554,-0
5,0,4,0.8012538958746,0.846
5,0,5,0.304340069447294,0.837238660271436
5,0,6,0.341874372523545,0.846
5,0,7,0.512839440123281,0.824584998670641
5,0,8,0.143205516472907,-0
5,0,9,0.382880922101197,0.846
5,0,10,0.099397036256557,0.537442233518901
5,0,11,0.308431130881148,0.565092813216358
5,0,12,0.13149183251338,0.0752011151846427
5,0,13,0.531597218769746,0.63593278371794
5,0,14,0.507850352548693,0.520312465309264
5,0,15,0.402584795931799,0.627661235670826
5,0,16,0.142886852781281,-0
5,0,17,0.0121129602494237,-0
5,0,18,0.558080964035193,0.761331653367212
5,0,19,0.346833656317883,0.383717087856785
5,0,20,0.369008032254398,0.430691903848312
5,0,21,0.786658069152383,0.899831255181385
5,0,22,0.433195794354179,0.644718173998625
5,0,23,0.266126722450198,-0
5,0,24,0.486130945207669,0.899804815146295
5,0,25,0.245958971915865,-0
5,0,26,0.0906736278191748,-0
5,0,27,0.104768076559044,-0
5,0,28,0.0608258929605638,-0
5,0,29,0.188641180524895,-0
5,0,30,0.0107508469505472,-0
5,0,31,0.0123591720830375,-0
5,0,32,0.000673587586984437,-0
5,0,33,0.769915032166378,0.899384547007133
5,0,34,3.78040365678345e-09,-0
6,21,1,0.057197763490317,-0
6,21,2,0.00722530507870223,-0
6,21,3,0.0581064206016936,-0
6,21,4,0.0298032155360793,-0
6,21,5,0.0075686171801348,-0
6,21,6,0.0173625285710411,-0
6,21,7,0.0102045634041703,-0
6,21,8,0.0161112045368068,-0
6,21,9,0.0179212469470641,NaN
6,21,10,0.00674011338971026,-0
6,21,11,0.00824753948234003,-0
6,21,12,0.0112347579494831,-0
6,21,13,0.00790688018473718,-0
6,21,14,0.0076430197656685,-0
6,21,15,0.00966817921384922,-0
6,21,16,0.017313318343434,-0
6,21,17,0.00344658549621923,-0
6,21,18,0.0231676226004671,-0
6,21,19,0.0150618401666802,-0
6,21,20,0.014185911710784,-0
6,21,21,0.690058093367027,0.9
6,21,22,0.0139768103507153,-0
6,21,23,0.016147697566927,-0
6,21,24,0.00666372096936119,-0
6,21,25,0.0142889948117019,-0
6,21,26,0.0105199511364146,-0
6,21,27,0.018328743258149,-0
6,21,28,0.00826258029042748,-0
6,21,29,0.018649315965711,-0
6,21,30,0.00149226990765539,-0
6,21,31,0.00118169755289621,-0
6,21,32,0.000823968398523278,-0
6,21,33,0.00915568811452416,-0
6,21,34,0.0259312336379813,NaN
6,22,1,0.000723022123634398,-0
6,22,2,0.00340587782648039,-0
6,22,3,0.000317909282734341,-0
6,22,4,0.00103018951148759,-0
6,22,5,0.000669398781229957,-0
6,22,6,0.000817011869569617,-0
6,22,7,0.00642253623946276,-0
6,22,8,0.00170786977556803,-0
6,22,9,0.00209791567990569,NaN
6,22,10,0.000935996223415447,-0
6,22,11,0.00105349662694609,-0
6,22,12,0.00106621151254316,-0
6,22,13,0.000728175814264653,-0
6,22,14,0.00214448911874254,-0
6,22,15,0.000665823100093998,-0
6,22,16,0.00128218685032377,-0
6,22,17,0.000466842989468974,-0
6,22,18,0.00169616206063705,-0
6,22,19,0.000888738553251001,-0
6,22,20,0.000211528847508302,-0
6,22,21,0.00024445206126622,-0
6,22,22,0.0730127064351226,0.230165481084131
6,22,23,0.027208730079862,-0
6,22,24,0.00072752669037135,-0
6,22,25,0.0183304370705375,-0
6,22,26,0.00118923812415239,-0
6,22,27,0.00142563466016921,-0
6,22,28,0.000253590845798568,-0
6,22,29,0.00137053730838266,-0
6,22,30,0.000190644017267205,-0
6,22,31,6.107904535535e-05,-0
6,22,32,8.3754558405702e-05,-0
6,22,33,0.00074454415516545,-0
6,22,34,0.00311457410919114,NaN
6,24,1,0.00245563421523498,-0
6,24,2,0.0203333254777617,-0
6,24,3,0.00283539592630255,-0
6,24,4,0.00233358877025691,-0
6,24,5,0.00113650261979281,-0
6,24,6,0.00271129416143912,-0
6,24,7,0.0399926046576076,-0
6,24,8,0.00643850138940671,-0
6,24,9,0.00293193831319416,NaN
6,24,10,0.00313420985296342,-0
6,24,11,0.00353102543211514,-0
6,24,12,0.0031158878156633,-0
6,24,13,0.00162774880144956,-0
6,24,14,0.00334363318155761,-0
6,24,15,0.00145072620076814,-0
6,24,16,0.00277984466936598,-0
6,24,17,0.000314002271722513,-0
6,24,18,0.00352633259562729,-0
6,24,19,0.00264331725839573,-0
6,24,20,0.000512408585653268,-0
6,24,21,0.00229381433226539,-0
6,24,22,0.00560398617080682,-0
6,24,23,0.00371311499148586,-0
6,24,24,0.569283343374625,0.898868135916855
6,24,25,0.0128713355542937,-0
6,24,26,0.00333652104060611,-0
6,24,27,0.00352752564282677,-0
6,24,28,0.000537441649064885,-0
6,24,29,0.00520416552484182,-0
6,24,30,0.000417267659939657,-0
6,24,31,0.000154360197916037,-0
6,24,32,0.000201535908516459,-0
6,24,33,0.0011200449173463,-0
6,24,34,0.00671550975729218,NaN
6,33,1,0.00594730289503953,-0
6,33,2,0.00998993848927787,-0
6,33,3,0.00567972586110754,-0
6,33,4,0.0345346503905219,-0
6,33,5,0.0100313796741851,-0
6,33,6,0.0242383678571626,-0
6,33,7,0.0144545336288181,-0
6,33,8,0.0202598647653029,-0
6,33,9,0.0233269025232575,NaN
6,33,10,0.00621038957558784,-0
6,33,11,0.0115078428631532,-0
6,33,12,0.0215212488378811,-0
6,33,13,0.0118756137865361,-0
6,33,14,0.0135033090811277,-0
6,33,15,0.031609806759783,-0
6,33,16,0.02194477124197,-0
6,33,17,0.00325023214290576,-0
6,33,18,0.0409796600187213,-0
6,33,19,0.0112228621364147,-0
6,33,20,0.0143301631974609,-0
6,33,21,0.00471379688870133,-0
6,33,22,0.0118366483357796,-0
6,33,23,0.00901654439821409,-0
6,33,24,0.00857098985284366,-0
6,33,25,0.0118165936063785,-0
6,33,26,0.0184386294497916,-0
6,33,27,0.0141420728094673,-0
6,33,28,0.00965528107953084,-0
6,33,29,0.0247385919736847,-0
6,33,30,0.00201134099853362,-0
6,33,31,0.0010016351632357,-0
6,33,32,0.000920910180856604,-0
6,33,33,0.630406692005474,0.893333966410322
6,33,34,0.026424905781126,NaN
6,20,1,0.0300120530331599,-0
6,20,2,0.207772938219226,0.132305474426836
6,20,3,0.0225472783880289,-0
6,20,4,0.175156074394206,0.846
6,20,5,0.0926127674298912,0.846
6,20,6,0.298602917614339,0.846
6,20,7,0.340706889351342,0.746462386905425
6,20,8,0.125528449571857,-0
6,20,9,0.160580412541728,NaN
6,20,10,0.0961447985855853,0.543067672069471
6,20,11,0.137813729873217,0.162999179882495
6,20,12,0.270727257414372,0.567939763394821
6,20,13,0.255756601887352,0.412105389113888
6,20,14,0.483698499288934,0.645519962674319
6,20,15,0.38682298521566,0.757541827565763
6,20,16,0.0636473088855005,-0
6,20,17,0.0125715765065747,-0
6,20,18,0.279496838254126,0.750872105742135
6,20,19,0.250109039651636,0.362817838794166
6,20,20,0.411595873309178,0.496587040449606
6,20,21,0.0165094139020672,-0
6,20,22,0.218078286899157,0.382765930152135
6,20,23,0.126153907624036,-0
6,20,24,0.029558386343184,-0
6,20,25,0.113012563279709,-0
6,20,26,0.0619203928234943,-0
6,20,27,0.060128262051563,-0
6,20,28,0.0268660542776872,-0
6,20,29,0.0814574828645537,-0
6,20,30,0.00587251739024996,-0
6,20,31,0.00319278247576293,-0
6,20,32,0.00299168610087319,-0
6,20,33,0.0372305444738779,-0
6,20,34,0.0983050783879093,NaN
6,0,1,0.0963357757573867,-0
6,0,2,0.248727385091448,0.132305474426836
6,0,3,0.0894867300598675,-0
6,0,4,0.242857718602552,0.846
6,0,5,0.112018665685234,0.846
6,0,6,0.343732120073551,0.846
6,0,7,0.4117811272814,0.746462386905425
6,0,8,0.170045890038942,-0
6,0,9,0.206858416005149,NaN
6,0,10,0.113165507627263,0.543067672069471
6,0,11,0.162153634277772,0.162999179882495
6,0,12,0.307665363529943,0.567939763394821
6,0,13,0.27789502047434,0.412105389113888
6,0,14,0.51033295043603,0.645519962674319
6,0,15,0.430217520490155,0.757541827565763
6,0,16,0.106967429990594,-0
6,0,17,0.0200492394068915,-0
6,0,18,0.348866615529579,0.750872105742135
6,0,19,0.279925797766378,0.362817838794166
6,0,20,0.440835885650585,0.496587040449606
6,0,21,0.713819570551327,0.9
6,0,22,0.322508438191582,0.612931411236266
6,0,23,0.182239994660525,-0
6,0,24,0.614803967230385,0.898868135916855
6,0,25,0.170319924322621,-0
6,0,26,0.0954047325744585,-0
6,0,27,0.0975522384221746,-0
6,0,28,0.0455749481425102,-0
6,0,29,0.131420093637174,-0
6,0,30,0.00998403997364561,-0
6,0,31,0.0055915544351659,-0
6,0,32,0.00502185514717424,-0
6,0,33,0.678657513666388,0.893333966410322
6,0,34,0.1604913016735,NaN
7,21,1,0.0830342250463711,-0
7,21,2,0.0183024322270202,-0
7,21,3,0.0993203030367712,-0
7,21,4,0.0236486342091395,-0
7,21,5,0.0120428493667373,-0
7,21,6,0.0206105657485278,-0
7,21,7,0.03377037250133,-0
7,21,8,0.0163310613279387,-0
7,21,9,0.0224155112681804,-0
7,21,10,0.0111326333558106,-0
7,21,11,0.0221523304482506,NaN
7,21,12,0.00222319201098164,-0
7,21,13,0.00681141433439281,-0
7,21,14,0.00359577317017068,-0
7,21,15,0.0276232854015963,-0
7,21,16,0.0251398291934126,-0
7,21,17,0.00857282336973453,-0
7,21,18,0.00899325493102587,-0
7,21,19,0.0419931001421774,-0
7,21,20,0.0160889250153879,-0
7,21,21,0.83944874730645,0.897686711258086
7,21,22,0.0232652414732278,-0
7,21,23,0.0232652414642786,-0
7,21,24,0.0232652414977027,-0
7,21,25,0.0254355729170689,-0
7,21,26,0.0161004647522426,-0
7,21,27,0.0166662947209061,-0
7,21,28,0.00241352401042105,-0
7,21,29,0.0211051526210847,-0
7,21,30,0.00438525870489037,-0
7,21,31,0.00371720695554179,-0
7,21,32,0.000366663820437041,-0
7,21,33,0.0237457881700599,-0
7,21,34,1.37108291387023e-09,-0
7,22,1,0.00210177124777478,-0
7,22,2,0.00341486828415205,-0
7,22,3,0.00294359422101842,-0
7,22,4,0.00184837783238057,-0
7,22,5,0.00144737134276474,-0
7,22,6,0.00256218721024271,-0
7,22,7,0.0110429155435007,-0
7,22,8,0.00483359688083906,-0
7,22,9,0.00288636561774713,-0
7,22,10,0.00143353577651806,-0
7,22,11,0.0028882793086169,NaN
7,22,12,0.000391527396417124,-0
7,22,13,0.00130706490420063,-0
7,22,14,0.00274189321308282,-0
7,22,15,0.0137687985507884,-0
7,22,16,0.00368244126125428,-0
7,22,17,0.000840071547778987,-0
7,22,18,0.00565410972341795,-0
7,22,19,0.00270944347213453,-0
7,22,20,0.00373618434547351,-0
7,22,21,0.000587298298396211,-0
7,22,22,0.0922620717272449,0.243480561838869
7,22,23,0.00630253434980965,-0
7,22,24,0.00630253432695982,-0
7,22,25,0.0391353992705645,-0
7,22,26,0.0027775214076674,-0
7,22,27,0.0019972656187961,-0
7,22,28,0.000276156100239566,-0
7,22,29,0.00414470491238716,-0
7,22,30,0.000665137040858355,-0
7,22,31,0.00129029006212888,-0
7,22,32,4.12283446792339e-05,-0
7,22,33,0.00107852783408502,-0
7,22,34,1.88187798677575e-10,-0
7,24,1,0.00323613843652648,-0
7,24,2,0.00525793971238275,-0
7,24,3,0.00453230978883168,-0
7,24,4,0.00284598362211075,-0
7,24,5,0.00222854606047507,-0
7,24,6,0.00394504992939737,-0
7,24,7,0.0170029937746429,-0
7,24,8,0.00744238397462071,-0
7,24,9,0.00444419378528871,-0
7,24,10,0.00220724316760834,-0
7,24,11,0.0044471403326769,NaN
7,24,12,0.000602842415814653,-0
7,24,13,0.00201251348356579,-0
7,24,14,0.0042217467886202,-0
7,24,15,0.0212000893352073,-0
7,24,16,0.00566992707622782,-0
7,24,17,0.00129347464814655,-0
7,24,18,0.00870574370053956,-0
7,24,19,0.00417178328567092,-0
7,24,20,0.00575267635768451,-0
7,24,21,0.000904274715508802,-0
7,24,22,0.00970413582661611,-0
7,24,23,0.00970413582284047,-0
7,24,24,0.310841975787307,0.852973535801617
7,24,25,0.0602575422717235,-0
7,24,26,0.00427660421901022,-0
7,24,27,0.00307522906871105,-0
7,24,28,0.000425202966979787,-0
7,24,29,0.00638168349159596,-0
7,24,30,0.00102412455482859,-0
7,24,31,0.00198668493002974,-0
7,24,32,6.34800913903444e-05,-0
7,24,33,0.00166063047177056,-0
7,24,34,2.52997844896186e-10,-0
7,33,1,0.00456840674853365,-0
7,33,2,0.0132273777975523,-0
7,33,3,0.00365821053546322,-0
7,33,4,0.00874124085332262,-0
7,33,5,0.0109777774346722,-0
7,33,6,0.0297086490834929,-0
7,33,7,0.019090815183336,-0
7,33,8,0.00912728438444033,-0
7,33,9,0.0125949843038102,-0
7,33,10,0.00591056121739642,-0
7,33,11,0.0101211212667136,NaN
7,33,12,0.00103846846286237,-0
7,33,13,0.00887239854810395,-0
7,33,14,0.00216085342983596,-0
7,33,15,0.0172618113701241,-0
7,33,16,0.0199885507136137,-0
7,33,17,0.00498968645661124,-0
7,33,18,0.0060393372559493,-0
7,33,19,0.01115668220317,-0
7,33,20,0.00413471743220328,-0
7,33,21,0.00144783138415761,-0
7,33,22,0.00882924288113085,-0
7,33,23,0.00882924287772135,-0
7,33,24,0.00882924287543452,-0
7,33,25,0.00936765191091005,-0
7,33,26,0.0215903284176608,-0
7,33,27,0.0102894712445344,-0
7,33,28,0.00117572329733295,-0
7,33,29,0.0159790636758148,-0
7,33,30,0.0038514223204158,-0
7,33,31,0.00307837132989386,-0
7,33,32,0.000218126643691807,-0
7,33,33,0.504521598732523,0.738701290638686
7,33,34,8.04701860701584e-10,-0
7,20,1,0.0366310065401875,-0
7,20,2,0.217155990114003,0.846
7,20,3,0.0235023419496931,-0
7,20,4,0.502512858797377,0.771112798532166
7,20,5,0.0809098069609216,0.546934281685361
7,20,6,0.263241295897407,0.751422224338646
7,20,7,0.196098979715336,0.748742891863548
7,20,8,0.0355002185003687,-0
7,20,9,0.133895949602192,0.779491824353871
7,20,10,0.0329702474414827,0.562251017028787
7,20,11,0.0877765405814053,NaN
7,20,12,0.122471014009152,0.119745853415212
7,20,13,0.0573981006229068,0.051735604168849
7,20,14,0.262714083336418,0.286385192887133
7,20,15,0.109814817725045,0.546592866184701
7,20,16,0.0387775615676125,-0
7,20,17,0.0104130946508055,-0
7,20,18,0.537031001805516,0.710139494293108
7,20,19,0.168200278061499,0.305123767841273
7,20,20,0.420716548557191,0.510730422804191
7,20,21,0.00568151481746848,-0
7,20,22,0.231554752079086,0.404908951973357
7,20,23,0.0886037668503189,-0
7,20,24,0.0886037669634556,-0
7,20,25,0.1584645168699,-0
7,20,26,0.0451979029845433,-0
7,20,27,0.0339682938586501,-0
7,20,28,0.00439751093823426,-0
7,20,29,0.0554703956171282,-0
